PPVuse,Abundance,Species
NA,0.022766945,Penicillium rubens
NA,0.022732,Pseudogymnoascus destructans
NA,0.022581454,Aspergillus heteromorphus
NA,0.022471402,Malassezia globosa
NA,0.022460874,Sugiyamaella lignohabitans
NA,0.02245684,Penicillium rubens
NA,0.022330217,Malassezia restricta
NA,0.022324219,Trametes versicolor
NA,0.022320084,Malassezia restricta
NA,0.022264788,Melampsora larici-populina
NA,0.022254744,Trametes versicolor
NA,0.022207062,Pseudogymnoascus destructans
NA,0.021728406,Pseudogymnoascus destructans
NA,0.021479446,Melampsora larici-populina
NA,0.021449155,Trametes versicolor
NA,0.021181946,Sugiyamaella lignohabitans
NA,0.02118151,Penicillium rubens
NA,0.02115879,Phycomyces blakesleeanus
NA,0.0211558,Sugiyamaella lignohabitans
NA,0.021152286,Pseudogymnoascus destructans
NA,0.021140069,Malassezia globosa
NA,0.02113689,Phycomyces blakesleeanus
NA,0.021101266,Trametes versicolor
NA,0.02108485,Malassezia globosa
NA,0.021054054,Melampsora larici-populina
NA,0.020904836,Aspergillus heteromorphus
NA,0.020897171,Trametes versicolor
NA,0.020878428,Aspergillus heteromorphus
NA,0.02085322,Malassezia globosa
NA,0.020841881,Aspergillus heteromorphus
NA,0.020773015,Malassezia restricta
NA,0.020541293,Aspergillus heteromorphus
NA,0.020476957,Pseudogymnoascus destructans
NA,0.020447076,Malassezia globosa
NA,0.020441083,Sugiyamaella lignohabitans
NA,0.020328487,Sugiyamaella lignohabitans
NA,0.020235668,Melampsora larici-populina
NA,0.020221236,Aspergillus heteromorphus
NA,0.020211945,Malassezia restricta
NA,0.020165234,Penicillium rubens
NA,0.020117298,Pseudogymnoascus destructans
NA,0.019948682,Sugiyamaella lignohabitans
NA,0.019902069,Penicillium rubens
NA,0.019840983,Pseudogymnoascus destructans
NA,0.01976832,Malassezia globosa
NA,0.019744424,Penicillium rubens
NA,0.019726763,Phycomyces blakesleeanus
NA,0.01967722,Penicillium rubens
NA,0.019658861,Penicillium rubens
NA,0.019603984,Penicillium rubens
NA,0.019558876,Trametes versicolor
NA,0.019542953,Aspergillus heteromorphus
NA,0.019514209,Sugiyamaella lignohabitans
NA,0.019505267,Penicillium rubens
NA,0.019486171,Aspergillus heteromorphus
NA,0.019396358,Aspergillus heteromorphus
NA,0.019350529,Ramularia collo-cygni
NA,0.019330884,Melampsora larici-populina
NA,0.019274965,Aspergillus heteromorphus
NA,0.019221604,Aspergillus heteromorphus
NA,0.019158122,Trametes versicolor
NA,0.019149165,Phycomyces blakesleeanus
NA,0.019055848,Aspergillus heteromorphus
NA,0.019025908,Pseudogymnoascus destructans
NA,0.019023462,Sugiyamaella lignohabitans
NA,0.01902188,Melampsora larici-populina
NA,0.019016989,Trametes versicolor
NA,0.018994771,Sugiyamaella lignohabitans
NA,0.018982529,Penicillium rubens
NA,0.018979611,Sugiyamaella lignohabitans
NA,0.018890494,Penicillium rubens
NA,0.018837747,Sugiyamaella lignohabitans
NA,0.018825177,Malassezia globosa
NA,0.018777897,Pseudogymnoascus destructans
NA,0.018767449,Pseudogymnoascus destructans
NA,0.018686969,Pseudogymnoascus destructans
NA,0.018617634,Aspergillus heteromorphus
NA,0.018571512,Pseudogymnoascus destructans
NA,0.018547093,Sugiyamaella lignohabitans
NA,0.018539074,Aspergillus heteromorphus
NA,0.018399612,Malassezia globosa
NA,0.018314397,Melampsora larici-populina
NA,0.018180964,Pseudogymnoascus destructans
NA,0.018131182,Pseudogymnoascus destructans
NA,0.018111965,Melampsora larici-populina
NA,0.017910056,Malassezia restricta
NA,0.017893372,Phycomyces blakesleeanus
NA,0.017870764,Pseudogymnoascus destructans
NA,0.017864042,Malassezia globosa
NA,0.017675676,Aspergillus heteromorphus
NA,0.017581994,Trametes versicolor
NA,0.017417961,Melampsora larici-populina
NA,0.017320916,Pseudogymnoascus destructans
NA,0.017228289,Sugiyamaella lignohabitans
NA,0.01711844,Melampsora larici-populina
NA,0.017100442,Melampsora larici-populina
NA,0.017097276,Malassezia globosa
NA,0.017017348,Sugiyamaella lignohabitans
NA,0.016975034,Penicillium rubens
NA,0.016969134,Phycomyces blakesleeanus
NA,0.016938019,Malassezia globosa
NA,0.016857041,Sugiyamaella lignohabitans
NA,0.016832275,Ramularia collo-cygni
NA,0.016710827,Trametes versicolor
NA,0.016619045,Aspergillus heteromorphus
NA,0.016617701,Melampsora larici-populina
NA,0.016615802,Malassezia globosa
NA,0.016599761,Phycomyces blakesleeanus
NA,0.016594302,Penicillium rubens
NA,0.016535433,Malassezia globosa
NA,0.016478975,Trametes versicolor
NA,0.016460618,Penicillium rubens
NA,0.016437799,Penicillium rubens
NA,0.016373829,Penicillium rubens
NA,0.016323061,Pseudogymnoascus destructans
NA,0.016217484,Melampsora larici-populina
NA,0.016162162,Sugiyamaella lignohabitans
NA,0.016157182,Aspergillus heteromorphus
NA,0.016133744,Aspergillus heteromorphus
NA,0.016081708,Trametes versicolor
NA,0.016033242,Melampsora larici-populina
NA,0.015817811,Penicillium rubens
NA,0.015779677,Malassezia restricta
NA,0.0157781,Trametes versicolor
NA,0.015738333,Pseudogymnoascus destructans
NA,0.015726845,Trametes versicolor
NA,0.015721783,Penicillium rubens
NA,0.015713205,Pseudogymnoascus destructans
NA,0.015677513,Pseudogymnoascus destructans
NA,0.015591531,Aspergillus heteromorphus
NA,0.015585938,Penicillium rubens
NA,0.015562074,Pseudogymnoascus destructans
NA,0.01548196,Aspergillus heteromorphus
NA,0.015479381,Sugiyamaella lignohabitans
NA,0.015461169,Aspergillus heteromorphus
NA,0.015441812,Melampsora larici-populina
NA,0.01536676,Melampsora larici-populina
NA,0.015359458,Aspergillus heteromorphus
NA,0.015270382,Sugiyamaella lignohabitans
NA,0.015215878,Penicillium rubens
NA,0.015183505,Sugiyamaella lignohabitans
NA,0.015181896,Penicillium rubens
NA,0.015161187,Penicillium rubens
NA,0.015149346,Pseudogymnoascus destructans
NA,0.015118057,Pseudogymnoascus destructans
NA,0.01504642,Pseudogymnoascus destructans
NA,0.014975165,Pseudogymnoascus destructans
NA,0.014950651,Melampsora larici-populina
NA,0.014855881,Melampsora larici-populina
NA,0.014840715,Trametes versicolor
NA,0.014750778,Penicillium rubens
NA,0.01473069,Penicillium rubens
NA,0.014700629,Aspergillus heteromorphus
NA,0.0145022,Aspergillus heteromorphus
NA,0.014491056,Malassezia restricta
NA,0.014445641,Sugiyamaella lignohabitans
NA,0.014417395,Penicillium rubens
NA,0.014384567,Penicillium rubens
NA,0.01434048,Pseudogymnoascus destructans
NA,0.014230128,Penicillium rubens
NA,0.014199297,Penicillium rubens
NA,0.014144402,Malassezia globosa
NA,0.014131479,Pseudogymnoascus destructans
NA,0.014130608,Penicillium rubens
NA,0.01406603,Phycomyces blakesleeanus
NA,0.01405328,Pseudogymnoascus destructans
NA,0.014045774,Trametes versicolor
NA,0.014041675,Pseudogymnoascus destructans
NA,0.013997214,Penicillium rubens
NA,0.013981424,Penicillium rubens
NA,0.013883533,Pseudogymnoascus destructans
NA,0.013806552,Trametes versicolor
NA,0.01380644,Pseudogymnoascus destructans
NA,0.013764562,Pseudogymnoascus destructans
NA,0.013761546,Malassezia restricta
NA,0.013760314,Melampsora larici-populina
NA,0.013666051,Phycomyces blakesleeanus
NA,0.013598667,Sugiyamaella lignohabitans
NA,0.013566683,Trametes versicolor
NA,0.013502455,Penicillium rubens
NA,0.01347505,Pseudogymnoascus destructans
NA,0.013401075,Pseudogymnoascus destructans
NA,0.013358851,Penicillium rubens
NA,0.013344454,Pseudogymnoascus destructans
NA,0.013328594,Melampsora larici-populina
NA,0.013298504,Aspergillus heteromorphus
NA,0.01319202,Malassezia restricta
NA,0.01311333,Malassezia globosa
NA,0.013092121,Pseudogymnoascus destructans
NA,0.013061069,Malassezia globosa
NA,0.013043911,Pseudogymnoascus destructans
NA,0.013033668,Penicillium rubens
NA,0.013030016,Pseudogymnoascus destructans
NA,0.013022804,Aspergillus heteromorphus
NA,0.012978325,Penicillium rubens
NA,0.012950588,Trametes versicolor
NA,0.012847966,Pseudogymnoascus destructans
NA,0.012825259,Melampsora larici-populina
NA,0.012679497,Penicillium rubens
NA,0.012587833,Sugiyamaella lignohabitans
NA,0.012551888,Melampsora larici-populina
NA,0.012551888,Phycomyces blakesleeanus
NA,0.012540109,Aspergillus heteromorphus
NA,0.012460905,Melampsora larici-populina
NA,0.012456571,Penicillium rubens
NA,0.012430143,Pseudogymnoascus destructans
NA,0.012422576,Phycomyces blakesleeanus
NA,0.012283905,Aspergillus heteromorphus
NA,0.012263561,Sugiyamaella lignohabitans
NA,0.012239902,Sugiyamaella lignohabitans
NA,0.012217139,Melampsora larici-populina
NA,0.012193637,Trametes versicolor
NA,0.012172102,Melampsora larici-populina
NA,0.012128612,Melampsora larici-populina
NA,0.01209734,Penicillium rubens
NA,0.012068846,Sugiyamaella lignohabitans
NA,0.012060564,Phycomyces blakesleeanus
NA,0.012048193,Phycomyces blakesleeanus
NA,0.012025449,Phycomyces blakesleeanus
NA,0.011965679,Penicillium rubens
NA,0.011964454,Sugiyamaella lignohabitans
NA,0.011957631,Aspergillus heteromorphus
NA,0.01194814,Malassezia globosa
NA,0.011862444,Pseudogymnoascus destructans
NA,0.011846837,Phycomyces blakesleeanus
NA,0.011845054,Melampsora larici-populina
NA,0.01181089,Melampsora larici-populina
NA,0.011794697,Aspergillus heteromorphus
NA,0.011786363,Melampsora larici-populina
NA,0.011738342,Aspergillus heteromorphus
NA,0.011721564,Pseudogymnoascus destructans
NA,0.01166389,Penicillium rubens
NA,0.011638542,Penicillium rubens
NA,0.011590031,Melampsora larici-populina
NA,0.01155701,Penicillium rubens
NA,0.011556659,Pseudogymnoascus destructans
NA,0.011507459,Melampsora larici-populina
NA,0.011504356,Malassezia globosa
NA,0.011429518,Penicillium rubens
NA,0.011399544,Melampsora larici-populina
NA,0.011339951,Pseudogymnoascus destructans
NA,0.011311493,Penicillium rubens
NA,0.011268579,Pseudogymnoascus destructans
NA,0.011219779,Aspergillus heteromorphus
NA,0.011197383,Phycomyces blakesleeanus
NA,0.011181078,Pseudogymnoascus destructans
NA,0.01117228,Pseudogymnoascus destructans
NA,0.011158366,Pseudogymnoascus destructans
NA,0.011115759,Melampsora larici-populina
NA,0.011067476,Aspergillus heteromorphus
NA,0.011018314,Aspergillus heteromorphus
NA,0.010974948,Trametes versicolor
NA,0.010970548,Pseudogymnoascus destructans
NA,0.010949774,Trametes versicolor
NA,0.010902827,Melampsora larici-populina
NA,0.010900283,Pseudogymnoascus destructans
NA,0.010886793,Penicillium rubens
NA,0.010860246,Sugiyamaella lignohabitans
NA,0.010794637,Penicillium rubens
NA,0.010766381,Pseudogymnoascus destructans
NA,0.010729337,Penicillium rubens
NA,0.010722554,Phycomyces blakesleeanus
NA,0.010658935,Pseudogymnoascus destructans
NA,0.010600707,Melampsora larici-populina
NA,0.010594962,Penicillium rubens
NA,0.010583588,Penicillium rubens
NA,0.010575793,Trametes versicolor
NA,0.010564673,Trametes versicolor
NA,0.01047761,Ramularia collo-cygni
NA,0.010466369,Aspergillus heteromorphus
NA,0.010415444,Sugiyamaella lignohabitans
NA,0.01028445,Penicillium rubens
NA,0.010253643,Malassezia globosa
NA,0.010233978,Aspergillus heteromorphus
NA,0.010219274,Pseudogymnoascus destructans
NA,0.010193178,Aspergillus heteromorphus
NA,0.010188926,Malassezia globosa
NA,0.010154267,Pseudogymnoascus destructans
NA,0.010145847,Melampsora larici-populina
NA,0.010140311,Sugiyamaella lignohabitans
NA,0.010099155,Penicillium rubens
NA,0.010067818,Pseudogymnoascus destructans
NA,0.010039376,Malassezia globosa
NA,0.010022007,Pseudogymnoascus destructans
NA,0.010021183,Sugiyamaella lignohabitans
NA,0.009992985,Aspergillus heteromorphus
NA,0.00996949,Penicillium rubens
NA,0.009958732,Phycomyces blakesleeanus
NA,0.009952017,Pseudogymnoascus destructans
NA,0.009950576,Penicillium rubens
NA,0.009932044,Sugiyamaella lignohabitans
NA,0.009857762,Phycomyces blakesleeanus
NA,0.009849087,Phycomyces blakesleeanus
NA,0.009840123,Penicillium rubens
NA,0.009835411,Penicillium rubens
NA,0.009827679,Melampsora larici-populina
NA,0.009816594,Pseudogymnoascus destructans
NA,0.009788412,Aspergillus heteromorphus
NA,0.009770804,Melampsora larici-populina
NA,0.00971251,Phycomyces blakesleeanus
NA,0.009705573,Pseudogymnoascus destructans
NA,0.009694572,Penicillium rubens
NA,0.009690473,Trametes versicolor
NA,0.00961948,Sugiyamaella lignohabitans
NA,0.00958159,Pseudogymnoascus destructans
NA,0.009574968,Ramularia collo-cygni
NA,0.009534722,Pseudogymnoascus destructans
NA,0.009506456,Penicillium rubens
NA,0.009503271,Penicillium rubens
NA,0.009476588,Aspergillus heteromorphus
NA,0.009470752,Aspergillus heteromorphus
NA,0.009456976,Sugiyamaella lignohabitans
NA,0.009444564,Penicillium rubens
NA,0.009441484,Penicillium rubens
NA,0.009434898,Penicillium rubens
NA,0.009388949,Melampsora larici-populina
NA,0.009371036,Melampsora larici-populina
NA,0.009359094,Pseudogymnoascus destructans
NA,0.009328191,Trametes versicolor
NA,0.009319566,Pseudogymnoascus destructans
NA,0.009282399,Sugiyamaella lignohabitans
NA,0.009235032,Sugiyamaella lignohabitans
NA,0.009227482,Melampsora larici-populina
NA,0.009203681,Phycomyces blakesleeanus
NA,0.009160535,Ramularia collo-cygni
NA,0.009157714,Pseudogymnoascus destructans
NA,0.009137748,Penicillium rubens
NA,0.009069433,Penicillium rubens
NA,0.009035515,Trametes versicolor
NA,0.008982993,Aspergillus heteromorphus
NA,0.008956561,Melampsora larici-populina
NA,0.008921297,Penicillium rubens
NA,0.008868463,Ramularia collo-cygni
NA,0.008855946,Aspergillus heteromorphus
NA,0.008842007,Sugiyamaella lignohabitans
NA,0.00883613,Melampsora larici-populina
NA,0.008806087,Penicillium rubens
NA,0.008761662,Melampsora larici-populina
NA,0.008729558,Ramularia collo-cygni
NA,0.008726043,Phycomyces blakesleeanus
NA,0.008700021,Trametes versicolor
NA,0.008697371,Penicillium rubens
NA,0.008668109,Trametes versicolor
NA,0.008666685,Penicillium rubens
NA,0.008665639,Aspergillus heteromorphus
NA,0.008646679,Pseudogymnoascus destructans
NA,0.008630183,Phycomyces blakesleeanus
NA,0.008622633,Aspergillus heteromorphus
NA,0.008608407,Sugiyamaella lignohabitans
NA,0.008587201,Penicillium rubens
NA,0.008560929,Sugiyamaella lignohabitans
NA,0.00855615,Sugiyamaella lignohabitans
NA,0.008539756,Penicillium rubens
NA,0.008501148,Penicillium rubens
NA,0.008484623,Penicillium rubens
NA,0.008456812,Phycomyces blakesleeanus
NA,0.008450807,Penicillium rubens
NA,0.008429221,Phycomyces blakesleeanus
NA,0.00842852,Phycomyces blakesleeanus
NA,0.008391608,Penicillium rubens
NA,0.008367723,Penicillium rubens
NA,0.008358854,Penicillium rubens
NA,0.008351351,Pseudogymnoascus destructans
NA,0.008328067,Sugiyamaella lignohabitans
NA,0.008323329,Penicillium rubens
NA,0.008323039,Phycomyces blakesleeanus
NA,0.008316417,Melampsora larici-populina
NA,0.008289151,Melampsora larici-populina
NA,0.008266657,Penicillium rubens
NA,0.008232147,Melampsora larici-populina
NA,0.008194643,Pseudogymnoascus destructans
NA,0.00819209,Melampsora larici-populina
NA,0.008176751,Phycomyces blakesleeanus
NA,0.008168321,Trametes versicolor
NA,0.008129699,Penicillium rubens
NA,0.008117051,Phycomyces blakesleeanus
NA,0.008112792,Phycomyces blakesleeanus
NA,0.008080316,Pseudogymnoascus destructans
NA,0.008078759,Trametes versicolor
NA,0.008059801,Aspergillus heteromorphus
NA,0.00805086,Melampsora larici-populina
NA,0.008047919,Penicillium rubens
NA,0.008034844,Phycomyces blakesleeanus
NA,0.00802783,Trametes versicolor
NA,0.008019608,Penicillium rubens
NA,0.008012028,Phycomyces blakesleeanus
NA,0.008003849,Malassezia globosa
NA,0.008003477,Melampsora larici-populina
NA,0.007960726,Melampsora larici-populina
NA,0.007925408,Sugiyamaella lignohabitans
NA,0.007915508,Penicillium rubens
NA,0.007904817,Aspergillus heteromorphus
NA,0.007898296,Aspergillus heteromorphus
NA,0.00788874,Penicillium rubens
NA,0.007881894,Aspergillus heteromorphus
NA,0.00786187,Aspergillus heteromorphus
NA,0.007857825,Penicillium rubens
NA,0.007845532,Phycomyces blakesleeanus
NA,0.007824572,Trametes versicolor
NA,0.007812897,Pseudogymnoascus destructans
NA,0.007808159,Melampsora larici-populina
NA,0.007802628,Melampsora larici-populina
NA,0.007802471,Melampsora larici-populina
NA,0.007798221,Penicillium rubens
NA,0.00778615,Malassezia globosa
NA,0.007774438,Melampsora larici-populina
NA,0.00776347,Pseudogymnoascus destructans
NA,0.007757394,Pseudogymnoascus destructans
NA,0.007756827,Phycomyces blakesleeanus
NA,0.007748953,Trametes versicolor
NA,0.007732964,Malassezia globosa
NA,0.00772973,Phycomyces blakesleeanus
NA,0.00772531,Phycomyces blakesleeanus
NA,0.007712396,Melampsora larici-populina
NA,0.00771095,Phycomyces blakesleeanus
NA,0.007710268,Pseudogymnoascus destructans
NA,0.007676374,Trametes versicolor
NA,0.007666076,Penicillium rubens
NA,0.007621486,Malassezia globosa
NA,0.007591752,Melampsora larici-populina
NA,0.007572147,Penicillium rubens
NA,0.007569386,Pseudogymnoascus destructans
NA,0.007486631,Aspergillus heteromorphus
NA,0.007486409,Aspergillus heteromorphus
NA,0.007484682,Aspergillus heteromorphus
NA,0.007459207,Melampsora larici-populina
NA,0.007454782,Pseudogymnoascus destructans
NA,0.007450001,Penicillium rubens
NA,0.007444505,Aspergillus heteromorphus
NA,0.007437972,Penicillium rubens
NA,0.007421933,Penicillium rubens
NA,0.007397058,Trametes versicolor
NA,0.007378445,Penicillium rubens
NA,0.007376445,Penicillium rubens
NA,0.007368323,Sugiyamaella lignohabitans
NA,0.007358762,Penicillium rubens
NA,0.007347679,Phycomyces blakesleeanus
NA,0.007345545,Malassezia globosa
NA,0.00732901,Phycomyces blakesleeanus
NA,0.007320374,Penicillium rubens
NA,0.007315395,Penicillium rubens
NA,0.007275648,Ramularia collo-cygni
NA,0.007257099,Penicillium rubens
NA,0.007251625,Sugiyamaella lignohabitans
NA,0.007249068,Phycomyces blakesleeanus
NA,0.007239315,Trametes versicolor
NA,0.007228663,Malassezia restricta
NA,0.007228246,Sugiyamaella lignohabitans
NA,0.007225898,Trametes versicolor
NA,0.007185406,Trametes versicolor
NA,0.007182276,Aspergillus heteromorphus
NA,0.007177886,Pseudogymnoascus destructans
NA,0.007174699,Phycomyces blakesleeanus
NA,0.007173795,Penicillium rubens
NA,0.007151273,Phycomyces blakesleeanus
NA,0.007144869,Melampsora larici-populina
NA,0.007141339,Sugiyamaella lignohabitans
NA,0.007140925,Phycomyces blakesleeanus
NA,0.007140399,Pseudogymnoascus destructans
NA,0.00712035,Aspergillus heteromorphus
NA,0.007113798,Pseudogymnoascus destructans
NA,0.00710466,Trametes versicolor
NA,0.007103812,Pseudogymnoascus destructans
NA,0.007062051,Sugiyamaella lignohabitans
NA,0.007057546,Phycomyces blakesleeanus
NA,0.007035466,Penicillium rubens
NA,0.007033754,Penicillium rubens
NA,0.007011451,Penicillium rubens
NA,0.007000539,Penicillium rubens
NA,0.006974609,Melampsora larici-populina
NA,0.006939737,Pseudogymnoascus destructans
NA,0.006915307,Aspergillus heteromorphus
NA,0.006909307,Penicillium rubens
NA,0.006897475,Malassezia globosa
NA,0.006862571,Pseudogymnoascus destructans
NA,0.006858773,Malassezia globosa
NA,0.006856383,Pseudogymnoascus destructans
NA,0.006849315,Phycomyces blakesleeanus
NA,0.006848743,Melampsora larici-populina
NA,0.006828666,Aspergillus heteromorphus
NA,0.006822227,Melampsora larici-populina
NA,0.006821909,Melampsora larici-populina
NA,0.006814077,Penicillium rubens
NA,0.006811052,Trametes versicolor
NA,0.0067976,Penicillium rubens
NA,0.00679079,Penicillium rubens
NA,0.006764897,Phycomyces blakesleeanus
NA,0.006763732,Trametes versicolor
NA,0.00673291,Aspergillus heteromorphus
NA,0.006722868,Trametes versicolor
NA,0.006696535,Pseudogymnoascus destructans
NA,0.00669344,Phycomyces blakesleeanus
NA,0.006679733,Penicillium rubens
NA,0.006661284,Penicillium rubens
NA,0.006655873,Phycomyces blakesleeanus
NA,0.006654951,Pseudogymnoascus destructans
NA,0.006649252,Melampsora larici-populina
NA,0.006648388,Penicillium rubens
NA,0.006626905,Ramularia collo-cygni
NA,0.006613963,Penicillium rubens
NA,0.006606791,Pseudogymnoascus destructans
NA,0.006594986,Penicillium rubens
NA,0.006591479,Trametes versicolor
NA,0.006589001,Malassezia globosa
NA,0.006575883,Melampsora larici-populina
NA,0.006568144,Penicillium rubens
NA,0.006552534,Sugiyamaella lignohabitans
NA,0.006528267,Pseudogymnoascus destructans
NA,0.006505524,Sugiyamaella lignohabitans
NA,0.006481339,Phycomyces blakesleeanus
NA,0.0064402,Pseudogymnoascus destructans
NA,0.006416922,Sugiyamaella lignohabitans
NA,0.006396697,Phycomyces blakesleeanus
NA,0.006396588,Pseudogymnoascus destructans
NA,0.00635241,Phycomyces blakesleeanus
NA,0.006334497,Phycomyces blakesleeanus
NA,0.006312084,Penicillium rubens
NA,0.006310992,Aspergillus heteromorphus
NA,0.006310332,Aspergillus heteromorphus
NA,0.006298027,Pseudogymnoascus destructans
NA,0.006285159,Phycomyces blakesleeanus
NA,0.006274377,Phycomyces blakesleeanus
NA,0.006265507,Pseudogymnoascus destructans
NA,0.00625757,Phycomyces blakesleeanus
NA,0.006252557,Phycomyces blakesleeanus
NA,0.006251733,Melampsora larici-populina
NA,0.00620024,Trametes versicolor
NA,0.006174039,Phycomyces blakesleeanus
NA,0.006147926,Aspergillus heteromorphus
NA,0.006135636,Sugiyamaella lignohabitans
NA,0.00613178,Phycomyces blakesleeanus
NA,0.00612684,Phycomyces blakesleeanus
NA,0.006121941,Pseudogymnoascus destructans
NA,0.006120527,Aspergillus heteromorphus
NA,0.006099974,Phycomyces blakesleeanus
NA,0.006098023,Aspergillus heteromorphus
NA,0.006090808,Aspergillus heteromorphus
NA,0.006025105,Phycomyces blakesleeanus
NA,0.006009478,Pseudogymnoascus destructans
NA,0.00600624,Ramularia collo-cygni
NA,0.006002401,Pseudogymnoascus destructans
NA,0.005997601,Penicillium rubens
NA,0.005987084,Phycomyces blakesleeanus
NA,0.005939124,Phycomyces blakesleeanus
NA,0.005930101,Trametes versicolor
NA,0.005922959,Trametes versicolor
NA,0.005922555,Penicillium rubens
NA,0.005900305,Penicillium rubens
NA,0.005898578,Phycomyces blakesleeanus
NA,0.00589839,Phycomyces blakesleeanus
NA,0.005894541,Melampsora larici-populina
NA,0.005885789,Phycomyces blakesleeanus
NA,0.005830711,Ramularia collo-cygni
NA,0.005819053,Penicillium rubens
NA,0.005813099,Sugiyamaella lignohabitans
NA,0.005801952,Malassezia globosa
NA,0.005794702,Melampsora larici-populina
NA,0.005767414,Sugiyamaella lignohabitans
NA,0.005764249,Penicillium rubens
NA,0.005756757,Trametes versicolor
NA,0.005737607,Penicillium rubens
NA,0.005732603,Pseudogymnoascus destructans
NA,0.005728403,Melampsora larici-populina
NA,0.005711227,Aspergillus heteromorphus
NA,0.005699482,Phycomyces blakesleeanus
NA,0.005665065,Phycomyces blakesleeanus
NA,0.00565689,Aspergillus heteromorphus
NA,0.005649718,Penicillium rubens
NA,0.005641887,Pseudogymnoascus destructans
NA,0.005626567,Trametes versicolor
NA,0.00561859,Penicillium rubens
NA,0.005598884,Aspergillus heteromorphus
NA,0.005598518,Phycomyces blakesleeanus
NA,0.005589705,Trametes versicolor
NA,0.005583945,Ramularia collo-cygni
NA,0.005583945,Aspergillus heteromorphus
NA,0.005582212,Penicillium rubens
NA,0.005541019,Phycomyces blakesleeanus
NA,0.005534095,Phycomyces blakesleeanus
NA,0.005532036,Penicillium rubens
NA,0.005526036,Penicillium rubens
NA,0.005525358,Aspergillus heteromorphus
NA,0.005506864,Penicillium rubens
NA,0.005506337,Pseudogymnoascus destructans
NA,0.005506035,Phycomyces blakesleeanus
NA,0.005481856,Penicillium rubens
NA,0.005480792,Aspergillus heteromorphus
NA,0.005476491,Phycomyces blakesleeanus
NA,0.005453191,Melampsora larici-populina
NA,0.005423695,Trametes versicolor
NA,0.00541682,Aspergillus heteromorphus
NA,0.005411118,Sugiyamaella lignohabitans
NA,0.005402385,Aspergillus heteromorphus
NA,0.005400109,Melampsora larici-populina
NA,0.005390277,Pseudogymnoascus destructans
NA,0.005383486,Sugiyamaella lignohabitans
NA,0.005374497,Malassezia restricta
NA,0.005364719,Phycomyces blakesleeanus
NA,0.005355633,Ramularia collo-cygni
NA,0.005355315,Pseudogymnoascus destructans
NA,0.005348378,Phycomyces blakesleeanus
NA,0.005345987,Penicillium rubens
NA,0.005339134,Sugiyamaella lignohabitans
NA,0.005332373,Sugiyamaella lignohabitans
NA,0.005321767,Penicillium rubens
NA,0.005312613,Aspergillus heteromorphus
NA,0.005304408,Pseudogymnoascus destructans
NA,0.005303495,Phycomyces blakesleeanus
NA,0.005301815,Malassezia globosa
NA,0.005301596,Penicillium rubens
NA,0.005295932,Melampsora larici-populina
NA,0.005240261,Penicillium rubens
NA,0.005236443,Phycomyces blakesleeanus
NA,0.005218891,Phycomyces blakesleeanus
NA,0.005214251,Melampsora larici-populina
NA,0.005214071,Melampsora larici-populina
NA,0.005213505,Pseudogymnoascus destructans
NA,0.005212961,Phycomyces blakesleeanus
NA,0.005211153,Phycomyces blakesleeanus
NA,0.005203247,Phycomyces blakesleeanus
NA,0.005192941,Phycomyces blakesleeanus
NA,0.005190552,Phycomyces blakesleeanus
NA,0.005189206,Pseudogymnoascus destructans
NA,0.005188067,Aspergillus heteromorphus
NA,0.005185881,Pseudogymnoascus destructans
NA,0.005172927,Melampsora larici-populina
NA,0.005163511,Pseudogymnoascus destructans
NA,0.005162496,Penicillium rubens
NA,0.005152374,Melampsora larici-populina
NA,0.005141388,Phycomyces blakesleeanus
NA,0.005137637,Pseudogymnoascus destructans
NA,0.005121499,Phycomyces blakesleeanus
NA,0.005097759,Melampsora larici-populina
NA,0.005093143,Malassezia globosa
NA,0.005067195,Pseudogymnoascus destructans
NA,0.005066251,Trametes versicolor
NA,0.005051246,Melampsora larici-populina
NA,0.00500417,Melampsora larici-populina
NA,0.004990584,Sugiyamaella lignohabitans
NA,0.004983344,Phycomyces blakesleeanus
NA,0.004970404,Phycomyces blakesleeanus
NA,0.004964083,Phycomyces blakesleeanus
NA,0.004961745,Ramularia collo-cygni
NA,0.004952627,Phycomyces blakesleeanus
NA,0.004948694,Penicillium rubens
NA,0.004945477,Aspergillus heteromorphus
NA,0.004929177,Trametes versicolor
NA,0.004908961,Phycomyces blakesleeanus
NA,0.004896755,Phycomyces blakesleeanus
NA,0.004877716,Penicillium rubens
NA,0.004874228,Ramularia collo-cygni
NA,0.004872471,Aspergillus heteromorphus
NA,0.004871107,Aspergillus heteromorphus
NA,0.004870624,Penicillium rubens
NA,0.004868733,Aspergillus heteromorphus
NA,0.004859641,Phycomyces blakesleeanus
NA,0.004859066,Sugiyamaella lignohabitans
NA,0.00484279,Melampsora larici-populina
NA,0.004841579,Sugiyamaella lignohabitans
NA,0.004829954,Aspergillus heteromorphus
NA,0.004821477,Malassezia globosa
NA,0.004815512,Pseudogymnoascus destructans
NA,0.004814715,Melampsora larici-populina
NA,0.004809496,Melampsora larici-populina
NA,0.004798637,Melampsora larici-populina
NA,0.004792906,Penicillium rubens
NA,0.004784689,Aspergillus heteromorphus
NA,0.004777121,Penicillium rubens
NA,0.004768322,Sugiyamaella lignohabitans
NA,0.004768019,Penicillium rubens
NA,0.004765625,Aspergillus heteromorphus
NA,0.004749098,Trametes versicolor
